診療科名,予約担当者匿名ID,区分,曜日,bin_idx,bin_label,出勤日数,該当日数,出勤頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
メンタルケア科,DR_MN001,薬再診,2,1,08:30,2,5,0.4,2,7,0.4,1.4
メンタルケア科,DR_MN001,薬再診,2,2,09:00,2,5,0.4,2,8,0.4,1.6
メンタルケア科,DR_MN001,薬再診,2,3,09:30,4,5,0.8,7,22,1.4,4.4
メンタルケア科,DR_MN001,薬再診,2,4,10:00,3,5,0.6,4,14,0.8,2.8
メンタルケア科,DR_MN001,薬再診,2,5,10:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,DR_MN001,薬再診,2,6,11:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,DR_MN001,薬再診,2,7,11:30,3,5,0.6,4,14,0.8,2.8
メンタルケア科,DR_MN001,薬再診,2,8,12:00,2,5,0.4,2,5,0.4,1.0
メンタルケア科,DR_MN001,薬再診,2,10,13:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,DR_MN001,薬再診,2,11,13:30,4,5,0.8,5,14,1.0,2.8
メンタルケア科,DR_MN001,薬再診,2,12,14:00,2,5,0.4,5,14,1.0,2.8
メンタルケア科,DR_MN001,薬再診,2,14,15:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,全体,0,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,全体,0,5,10:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,DR_MN002,全体,0,6,11:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,全体,0,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,全体,1,3,09:30,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,全体,1,4,10:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,全体,1,5,10:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,全体,1,6,11:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,DR_MN002,全体,1,9,12:30,1,4,0.25,2,7,0.5,1.8
メンタルケア科,DR_MN002,全体,1,11,13:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,全体,1,12,14:00,1,4,0.25,1,16,0.25,4.0
メンタルケア科,DR_MN002,全体,1,13,14:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,全体,1,14,15:00,2,4,0.5,2,41,0.5,10.2
メンタルケア科,DR_MN002,全体,2,3,09:30,2,5,0.4,2,4,0.4,0.8
メンタルケア科,DR_MN002,全体,2,4,10:00,2,5,0.4,4,42,0.8,8.4
メンタルケア科,DR_MN002,全体,2,5,10:30,3,5,0.6,3,29,0.6,5.8
メンタルケア科,DR_MN002,全体,2,6,11:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,全体,2,8,12:00,1,5,0.2,1,17,0.2,3.4
メンタルケア科,DR_MN002,全体,2,9,12:30,2,5,0.4,2,7,0.4,1.4
メンタルケア科,DR_MN002,全体,2,10,13:00,1,5,0.2,2,25,0.4,5.0
メンタルケア科,DR_MN002,全体,2,11,13:30,2,5,0.4,2,33,0.4,6.6
メンタルケア科,DR_MN002,全体,2,12,14:00,1,5,0.2,1,9,0.2,1.8
メンタルケア科,DR_MN002,全体,2,16,16:00,1,5,0.2,1,20,0.2,4.0
メンタルケア科,DR_MN002,全体,3,4,10:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,DR_MN002,全体,3,5,10:30,2,5,0.4,2,39,0.4,7.8
メンタルケア科,DR_MN002,全体,3,6,11:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,DR_MN002,全体,3,7,11:30,1,5,0.2,1,6,0.2,1.2
メンタルケア科,DR_MN002,全体,3,8,12:00,2,5,0.4,2,19,0.4,3.8
メンタルケア科,DR_MN002,全体,3,14,15:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,DR_MN002,全体,3,15,15:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,DR_MN002,全体,3,16,16:00,2,5,0.4,2,59,0.4,11.8
メンタルケア科,DR_MN002,全体,3,17,16:30,2,5,0.4,2,23,0.4,4.6
メンタルケア科,DR_MN002,全体,4,2,09:00,1,5,0.2,1,29,0.2,5.8
メンタルケア科,DR_MN002,全体,4,3,09:30,1,5,0.2,1,17,0.2,3.4
メンタルケア科,DR_MN002,全体,4,5,10:30,1,5,0.2,1,6,0.2,1.2
メンタルケア科,DR_MN002,全体,4,6,11:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,全体,4,7,11:30,1,5,0.2,2,13,0.4,2.6
メンタルケア科,DR_MN002,全体,4,9,12:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,再診,0,4,10:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,再診,0,5,10:30,1,4,0.25,1,13,0.25,3.2
メンタルケア科,DR_MN002,再診,0,6,11:00,1,4,0.25,1,14,0.25,3.5
メンタルケア科,DR_MN002,再診,0,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,再診,1,3,09:30,1,4,0.25,1,5,0.25,1.2
メンタルケア科,DR_MN002,再診,1,4,10:00,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,再診,1,5,10:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,再診,1,6,11:00,1,4,0.25,1,7,0.25,1.8
メンタルケア科,DR_MN002,再診,1,9,12:30,1,4,0.25,2,7,0.5,1.8
メンタルケア科,DR_MN002,再診,1,11,13:30,1,4,0.25,1,30,0.25,7.5
メンタルケア科,DR_MN002,再診,1,12,14:00,1,4,0.25,1,16,0.25,4.0
メンタルケア科,DR_MN002,再診,1,13,14:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN002,再診,1,14,15:00,2,4,0.5,2,41,0.5,10.2
メンタルケア科,DR_MN002,再診,2,3,09:30,2,5,0.4,2,4,0.4,0.8
メンタルケア科,DR_MN002,再診,2,4,10:00,2,5,0.4,4,42,0.8,8.4
メンタルケア科,DR_MN002,再診,2,5,10:30,3,5,0.6,3,29,0.6,5.8
メンタルケア科,DR_MN002,再診,2,6,11:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,再診,2,8,12:00,1,5,0.2,1,17,0.2,3.4
メンタルケア科,DR_MN002,再診,2,9,12:30,2,5,0.4,2,7,0.4,1.4
メンタルケア科,DR_MN002,再診,2,10,13:00,1,5,0.2,2,25,0.4,5.0
メンタルケア科,DR_MN002,再診,2,11,13:30,2,5,0.4,2,33,0.4,6.6
メンタルケア科,DR_MN002,再診,2,12,14:00,1,5,0.2,1,9,0.2,1.8
メンタルケア科,DR_MN002,再診,2,16,16:00,1,5,0.2,1,20,0.2,4.0
メンタルケア科,DR_MN002,再診,3,4,10:00,1,5,0.2,1,1,0.2,0.2
メンタルケア科,DR_MN002,再診,3,5,10:30,2,5,0.4,2,39,0.4,7.8
メンタルケア科,DR_MN002,再診,3,6,11:00,1,5,0.2,1,6,0.2,1.2
メンタルケア科,DR_MN002,再診,3,7,11:30,1,5,0.2,1,6,0.2,1.2
メンタルケア科,DR_MN002,再診,3,8,12:00,2,5,0.4,2,19,0.4,3.8
メンタルケア科,DR_MN002,再診,3,14,15:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,DR_MN002,再診,3,15,15:30,1,5,0.2,1,1,0.2,0.2
メンタルケア科,DR_MN002,再診,3,16,16:00,2,5,0.4,2,59,0.4,11.8
メンタルケア科,DR_MN002,再診,3,17,16:30,2,5,0.4,2,23,0.4,4.6
メンタルケア科,DR_MN002,再診,4,2,09:00,1,5,0.2,1,29,0.2,5.8
メンタルケア科,DR_MN002,再診,4,3,09:30,1,5,0.2,1,17,0.2,3.4
メンタルケア科,DR_MN002,再診,4,5,10:30,1,5,0.2,1,6,0.2,1.2
メンタルケア科,DR_MN002,再診,4,6,11:00,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,再診,4,7,11:30,1,5,0.2,2,13,0.4,2.6
メンタルケア科,DR_MN002,再診,4,9,12:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,薬再診,0,10,13:00,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,薬再診,1,9,12:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,DR_MN002,薬再診,2,4,10:00,1,5,0.2,2,5,0.4,1.0
メンタルケア科,DR_MN002,薬再診,2,9,12:30,1,5,0.2,1,3,0.2,0.6
メンタルケア科,DR_MN002,薬再診,3,14,15:00,1,5,0.2,1,3,0.2,0.6
メンタルケア科,DR_MN002,薬再診,4,7,11:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN002,薬再診,4,9,12:30,1,5,0.2,1,4,0.2,0.8
メンタルケア科,DR_MN004,全体,0,1,08:30,2,4,0.5,3,16,0.75,4.0
メンタルケア科,DR_MN004,全体,0,2,09:00,3,4,0.75,10,64,2.5,16.0
メンタルケア科,DR_MN004,全体,0,3,09:30,3,4,0.75,8,50,2.0,12.5
メンタルケア科,DR_MN004,全体,0,4,10:00,3,4,0.75,7,73,1.75,18.2
メンタルケア科,DR_MN004,全体,0,5,10:30,3,4,0.75,11,77,2.75,19.2
メンタルケア科,DR_MN004,全体,0,6,11:00,3,4,0.75,9,85,2.25,21.2
メンタルケア科,DR_MN004,全体,0,7,11:30,3,4,0.75,9,88,2.25,22.0
メンタルケア科,DR_MN004,全体,0,8,12:00,3,4,0.75,6,54,1.5,13.5
メンタルケア科,DR_MN004,全体,0,9,12:30,2,4,0.5,4,28,1.0,7.0
メンタルケア科,DR_MN004,全体,0,10,13:00,2,4,0.5,2,8,0.5,2.0
メンタルケア科,DR_MN004,全体,0,11,13:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN004,全体,3,3,09:30,1,5,0.2,2,12,0.4,2.4
メンタルケア科,DR_MN004,全体,3,4,10:00,3,5,0.6,3,64,0.6,12.8
メンタルケア科,DR_MN004,全体,3,5,10:30,3,5,0.6,3,83,0.6,16.6
メンタルケア科,DR_MN004,全体,3,6,11:00,2,5,0.4,2,18,0.4,3.6
メンタルケア科,DR_MN004,再診,0,1,08:30,2,4,0.5,3,16,0.75,4.0
メンタルケア科,DR_MN004,再診,0,2,09:00,3,4,0.75,10,64,2.5,16.0
メンタルケア科,DR_MN004,再診,0,3,09:30,3,4,0.75,8,50,2.0,12.5
メンタルケア科,DR_MN004,再診,0,4,10:00,3,4,0.75,7,73,1.75,18.2
メンタルケア科,DR_MN004,再診,0,5,10:30,3,4,0.75,11,77,2.75,19.2
メンタルケア科,DR_MN004,再診,0,6,11:00,3,4,0.75,9,85,2.25,21.2
メンタルケア科,DR_MN004,再診,0,7,11:30,3,4,0.75,9,88,2.25,22.0
メンタルケア科,DR_MN004,再診,0,8,12:00,3,4,0.75,6,54,1.5,13.5
メンタルケア科,DR_MN004,再診,0,9,12:30,2,4,0.5,4,28,1.0,7.0
メンタルケア科,DR_MN004,再診,0,10,13:00,2,4,0.5,2,8,0.5,2.0
メンタルケア科,DR_MN004,再診,0,11,13:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN004,再診,3,3,09:30,1,5,0.2,2,12,0.4,2.4
メンタルケア科,DR_MN004,再診,3,4,10:00,3,5,0.6,3,64,0.6,12.8
メンタルケア科,DR_MN004,再診,3,5,10:30,3,5,0.6,3,83,0.6,16.6
メンタルケア科,DR_MN004,再診,3,6,11:00,2,5,0.4,2,18,0.4,3.6
メンタルケア科,DR_MN004,薬再診,0,1,08:30,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN004,薬再診,0,2,09:00,2,4,0.5,2,7,0.5,1.8
メンタルケア科,DR_MN004,薬再診,0,3,09:30,2,4,0.5,3,9,0.75,2.2
メンタルケア科,DR_MN004,薬再診,0,4,10:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,DR_MN004,薬再診,0,5,10:30,2,4,0.5,2,7,0.5,1.8
メンタルケア科,DR_MN004,薬再診,0,9,12:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,DR_MN004,薬再診,0,10,13:00,2,4,0.5,2,8,0.5,2.0
メンタルケア科,DR_MN004,薬再診,0,11,13:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,DR_MN007,全体,3,2,09:00,1,5,0.2,1,14,0.2,2.8
メンタルケア科,DR_MN007,全体,3,12,14:00,2,5,0.4,2,31,0.4,6.2
メンタルケア科,DR_MN007,全体,3,13,14:30,2,5,0.4,2,60,0.4,12.0
メンタルケア科,DR_MN007,全体,3,14,15:00,2,5,0.4,2,57,0.4,11.4
メンタルケア科,DR_MN007,全体,3,15,15:30,1,5,0.2,1,3,0.2,0.6
