診療科名,予約名称,区分,曜日,bin_idx,bin_label,稼働日数,該当日数,稼働頻度率,件数合計,実診察分数,件数_日平均,実診察分数_日平均
PICCCVポートセンター,SL_0009,薬再診,3,1,08:30,1,3,0.333,1,2,0.33,0.7
PICCCVポートセンター,SL_0009,薬再診,3,13,14:30,1,3,0.333,1,1,0.33,0.3
PICCCVポートセンター,SL_0009,薬再診,4,5,10:30,1,3,0.333,1,3,0.33,1.0
PICCCVポートセンター,SL_0009,薬再診,4,16,16:00,1,3,0.333,1,1,0.33,0.3
がんゲノム,SL_0088,全体,0,11,13:30,1,3,0.333,1,11,0.33,3.7
がんゲノム,SL_0088,全体,0,12,14:00,2,3,0.667,2,37,0.67,12.3
がんゲノム,SL_0088,全体,0,13,14:30,1,3,0.333,1,19,0.33,6.3
がんゲノム,SL_0088,全体,1,11,13:30,1,3,0.333,1,6,0.33,2.0
がんゲノム,SL_0088,全体,1,12,14:00,1,3,0.333,2,26,0.67,8.7
がんゲノム,SL_0088,全体,1,13,14:30,3,3,1.0,6,28,2.0,9.3
がんゲノム,SL_0088,全体,1,14,15:00,3,3,1.0,6,51,2.0,17.0
がんゲノム,SL_0088,全体,1,15,15:30,1,3,0.333,1,14,0.33,4.7
がんゲノム,SL_0088,再診,0,11,13:30,1,3,0.333,1,11,0.33,3.7
がんゲノム,SL_0088,再診,0,12,14:00,2,3,0.667,2,37,0.67,12.3
がんゲノム,SL_0088,再診,0,13,14:30,1,3,0.333,1,19,0.33,6.3
がんゲノム,SL_0088,再診,1,11,13:30,1,3,0.333,1,6,0.33,2.0
がんゲノム,SL_0088,再診,1,12,14:00,1,3,0.333,2,26,0.67,8.7
がんゲノム,SL_0088,再診,1,13,14:30,3,3,1.0,6,28,2.0,9.3
がんゲノム,SL_0088,再診,1,14,15:00,3,3,1.0,6,51,2.0,17.0
がんゲノム,SL_0088,再診,1,15,15:30,1,3,0.333,1,14,0.33,4.7
がんゲノム,SL_0088,薬再診,1,13,14:30,1,3,0.333,1,3,0.33,1.0
アレルギー科,SL_0009,全体,1,4,10:00,1,3,0.333,1,8,0.33,2.7
アレルギー科,SL_0009,全体,2,3,09:30,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0009,全体,2,4,10:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0009,全体,2,6,11:00,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0009,全体,2,7,11:30,1,4,0.25,1,11,0.25,2.8
アレルギー科,SL_0009,全体,3,5,10:30,1,3,0.333,1,6,0.33,2.0
アレルギー科,SL_0009,全体,3,6,11:00,1,3,0.333,1,8,0.33,2.7
アレルギー科,SL_0009,全体,3,8,12:00,1,3,0.333,1,12,0.33,4.0
アレルギー科,SL_0009,再診,1,4,10:00,1,3,0.333,1,8,0.33,2.7
アレルギー科,SL_0009,再診,2,3,09:30,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0009,再診,2,4,10:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0009,再診,2,6,11:00,1,4,0.25,1,1,0.25,0.2
アレルギー科,SL_0009,再診,2,7,11:30,1,4,0.25,1,11,0.25,2.8
アレルギー科,SL_0009,再診,3,5,10:30,1,3,0.333,1,6,0.33,2.0
アレルギー科,SL_0009,再診,3,6,11:00,1,3,0.333,1,8,0.33,2.7
アレルギー科,SL_0009,再診,3,8,12:00,1,3,0.333,1,12,0.33,4.0
アレルギー科,SL_0033,全体,2,2,09:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0033,全体,2,3,09:30,3,4,0.75,7,58,1.75,14.5
アレルギー科,SL_0033,全体,2,4,10:00,3,4,0.75,7,50,1.75,12.5
アレルギー科,SL_0033,全体,2,5,10:30,3,4,0.75,8,58,2.0,14.5
アレルギー科,SL_0033,全体,2,6,11:00,4,4,1.0,8,58,2.0,14.5
アレルギー科,SL_0033,全体,2,7,11:30,1,4,0.25,1,7,0.25,1.8
アレルギー科,SL_0033,全体,2,8,12:00,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0033,再診,2,2,09:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0033,再診,2,3,09:30,3,4,0.75,7,58,1.75,14.5
アレルギー科,SL_0033,再診,2,4,10:00,3,4,0.75,7,50,1.75,12.5
アレルギー科,SL_0033,再診,2,5,10:30,3,4,0.75,8,58,2.0,14.5
アレルギー科,SL_0033,再診,2,6,11:00,4,4,1.0,8,58,2.0,14.5
アレルギー科,SL_0033,再診,2,7,11:30,1,4,0.25,1,7,0.25,1.8
アレルギー科,SL_0033,再診,2,8,12:00,1,4,0.25,1,9,0.25,2.2
アレルギー科,SL_0033,薬再診,2,3,09:30,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0033,薬再診,2,5,10:30,1,4,0.25,1,4,0.25,1.0
アレルギー科,SL_0033,薬再診,2,6,11:00,1,4,0.25,1,5,0.25,1.2
アレルギー科,SL_0061,全体,1,2,09:00,3,3,1.0,8,41,2.67,13.7
アレルギー科,SL_0061,全体,1,3,09:30,3,3,1.0,8,42,2.67,14.0
アレルギー科,SL_0061,全体,1,4,10:00,3,3,1.0,7,44,2.33,14.7
アレルギー科,SL_0061,全体,1,5,10:30,3,3,1.0,9,57,3.0,19.0
アレルギー科,SL_0061,全体,1,6,11:00,3,3,1.0,10,48,3.33,16.0
アレルギー科,SL_0061,全体,1,7,11:30,3,3,1.0,6,28,2.0,9.3
アレルギー科,SL_0061,全体,1,8,12:00,1,3,0.333,1,3,0.33,1.0
アレルギー科,SL_0061,再診,1,2,09:00,3,3,1.0,8,41,2.67,13.7
アレルギー科,SL_0061,再診,1,3,09:30,3,3,1.0,8,42,2.67,14.0
アレルギー科,SL_0061,再診,1,4,10:00,3,3,1.0,7,44,2.33,14.7
アレルギー科,SL_0061,再診,1,5,10:30,3,3,1.0,9,57,3.0,19.0
アレルギー科,SL_0061,再診,1,6,11:00,3,3,1.0,10,48,3.33,16.0
アレルギー科,SL_0061,再診,1,7,11:30,3,3,1.0,6,28,2.0,9.3
アレルギー科,SL_0061,再診,1,8,12:00,1,3,0.333,1,3,0.33,1.0
アレルギー科,SL_0061,薬再診,1,2,09:00,2,3,0.667,5,19,1.67,6.3
アレルギー科,SL_0061,薬再診,1,3,09:30,3,3,1.0,3,10,1.0,3.3
アレルギー科,SL_0061,薬再診,1,4,10:00,2,3,0.667,2,6,0.67,2.0
アレルギー科,SL_0061,薬再診,1,5,10:30,2,3,0.667,3,7,1.0,2.3
アレルギー科,SL_0061,薬再診,1,6,11:00,2,3,0.667,4,11,1.33,3.7
アレルギー科,SL_0061,薬再診,1,7,11:30,3,3,1.0,3,10,1.0,3.3
アレルギー科,SL_0100,全体,0,2,09:00,2,3,0.667,2,6,0.67,2.0
アレルギー科,SL_0100,全体,0,3,09:30,3,3,1.0,7,43,2.33,14.3
アレルギー科,SL_0100,全体,0,4,10:00,2,3,0.667,6,40,2.0,13.3
アレルギー科,SL_0100,全体,0,5,10:30,2,3,0.667,6,56,2.0,18.7
アレルギー科,SL_0100,全体,0,6,11:00,2,3,0.667,3,13,1.0,4.3
アレルギー科,SL_0100,再診,0,2,09:00,2,3,0.667,2,6,0.67,2.0
アレルギー科,SL_0100,再診,0,3,09:30,3,3,1.0,7,43,2.33,14.3
アレルギー科,SL_0100,再診,0,4,10:00,2,3,0.667,6,40,2.0,13.3
アレルギー科,SL_0100,再診,0,5,10:30,2,3,0.667,6,56,2.0,18.7
アレルギー科,SL_0100,再診,0,6,11:00,2,3,0.667,3,13,1.0,4.3
アレルギー科,SL_0100,薬再診,0,5,10:30,1,3,0.333,1,3,0.33,1.0
アレルギー科,SL_0100,薬再診,0,6,11:00,1,3,0.333,1,1,0.33,0.3
アレルギー科,SL_0189,全体,3,3,09:30,3,3,1.0,9,67,3.0,22.3
アレルギー科,SL_0189,全体,3,4,10:00,3,3,1.0,10,65,3.33,21.7
アレルギー科,SL_0189,全体,3,5,10:30,3,3,1.0,8,50,2.67,16.7
アレルギー科,SL_0189,全体,3,6,11:00,3,3,1.0,8,49,2.67,16.3
アレルギー科,SL_0189,全体,3,7,11:30,3,3,1.0,6,42,2.0,14.0
アレルギー科,SL_0189,全体,3,8,12:00,3,3,1.0,5,40,1.67,13.3
アレルギー科,SL_0189,全体,3,9,12:30,1,3,0.333,2,16,0.67,5.3
アレルギー科,SL_0189,全体,3,10,13:00,1,3,0.333,1,8,0.33,2.7
アレルギー科,SL_0189,再診,3,3,09:30,3,3,1.0,9,67,3.0,22.3
アレルギー科,SL_0189,再診,3,4,10:00,3,3,1.0,10,65,3.33,21.7
アレルギー科,SL_0189,再診,3,5,10:30,3,3,1.0,8,50,2.67,16.7
アレルギー科,SL_0189,再診,3,6,11:00,3,3,1.0,8,49,2.67,16.3
アレルギー科,SL_0189,再診,3,7,11:30,3,3,1.0,6,42,2.0,14.0
アレルギー科,SL_0189,再診,3,8,12:00,3,3,1.0,5,40,1.67,13.3
アレルギー科,SL_0189,再診,3,9,12:30,1,3,0.333,2,16,0.67,5.3
アレルギー科,SL_0189,再診,3,10,13:00,1,3,0.333,1,8,0.33,2.7
アレルギー科,SL_0189,薬再診,3,4,10:00,1,3,0.333,1,3,0.33,1.0
アレルギー科,SL_0189,薬再診,3,6,11:00,1,3,0.333,1,4,0.33,1.3
アレルギー科,SL_0361,全体,1,3,09:30,1,3,0.333,1,14,0.33,4.7
アレルギー科,SL_0361,全体,1,6,11:00,2,3,0.667,2,11,0.67,3.7
アレルギー科,SL_0361,全体,1,7,11:30,1,3,0.333,1,9,0.33,3.0
アレルギー科,SL_0361,再診,1,3,09:30,1,3,0.333,1,14,0.33,4.7
アレルギー科,SL_0361,再診,1,6,11:00,2,3,0.667,2,11,0.67,3.7
アレルギー科,SL_0361,再診,1,7,11:30,1,3,0.333,1,9,0.33,3.0
メンタルケア科,SL_0009,全体,0,9,12:30,1,3,0.333,2,2,0.67,0.7
メンタルケア科,SL_0009,全体,0,10,13:00,1,3,0.333,1,4,0.33,1.3
メンタルケア科,SL_0009,全体,0,12,14:00,1,3,0.333,1,1,0.33,0.3
メンタルケア科,SL_0009,全体,0,13,14:30,1,3,0.333,2,35,0.67,11.7
メンタルケア科,SL_0009,全体,0,14,15:00,1,3,0.333,1,1,0.33,0.3
メンタルケア科,SL_0009,全体,0,15,15:30,1,3,0.333,2,29,0.67,9.7
メンタルケア科,SL_0009,全体,0,16,16:00,1,3,0.333,1,30,0.33,10.0
メンタルケア科,SL_0009,全体,0,17,16:30,1,3,0.333,1,30,0.33,10.0
メンタルケア科,SL_0009,全体,0,18,17:00,2,3,0.667,2,39,0.67,13.0
メンタルケア科,SL_0009,全体,0,19,17:30,2,3,0.667,2,32,0.67,10.7
メンタルケア科,SL_0009,全体,0,20,18:00,1,3,0.333,1,9,0.33,3.0
メンタルケア科,SL_0009,全体,1,8,12:00,1,3,0.333,1,9,0.33,3.0
メンタルケア科,SL_0009,全体,1,9,12:30,1,3,0.333,1,2,0.33,0.7
メンタルケア科,SL_0009,全体,1,10,13:00,1,3,0.333,1,17,0.33,5.7
メンタルケア科,SL_0009,全体,1,11,13:30,2,3,0.667,2,26,0.67,8.7
メンタルケア科,SL_0009,全体,1,12,14:00,1,3,0.333,1,8,0.33,2.7
メンタルケア科,SL_0009,全体,1,13,14:30,2,3,0.667,3,40,1.0,13.3
メンタルケア科,SL_0009,全体,1,14,15:00,1,3,0.333,1,6,0.33,2.0
メンタルケア科,SL_0009,全体,1,21,18:30,1,3,0.333,2,21,0.67,7.0
メンタルケア科,SL_0009,全体,2,2,09:00,2,4,0.5,2,46,0.5,11.5
メンタルケア科,SL_0009,全体,2,3,09:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,全体,2,7,11:30,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,全体,2,8,12:00,1,4,0.25,2,8,0.5,2.0
メンタルケア科,SL_0009,全体,2,9,12:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,全体,2,10,13:00,1,4,0.25,1,10,0.25,2.5
メンタルケア科,SL_0009,全体,2,12,14:00,1,4,0.25,2,18,0.5,4.5
メンタルケア科,SL_0009,全体,2,13,14:30,3,4,0.75,3,40,0.75,10.0
メンタルケア科,SL_0009,全体,2,14,15:00,3,4,0.75,5,54,1.25,13.5
メンタルケア科,SL_0009,全体,2,15,15:30,3,4,0.75,3,21,0.75,5.2
メンタルケア科,SL_0009,全体,2,16,16:00,1,4,0.25,2,16,0.5,4.0
メンタルケア科,SL_0009,全体,2,17,16:30,2,4,0.5,2,60,0.5,15.0
メンタルケア科,SL_0009,全体,2,18,17:00,2,4,0.5,3,36,0.75,9.0
メンタルケア科,SL_0009,全体,2,19,17:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,全体,3,2,09:00,1,3,0.333,2,16,0.67,5.3
メンタルケア科,SL_0009,全体,3,3,09:30,1,3,0.333,1,9,0.33,3.0
メンタルケア科,SL_0009,全体,3,6,11:00,1,3,0.333,1,8,0.33,2.7
メンタルケア科,SL_0009,全体,3,7,11:30,2,3,0.667,2,24,0.67,8.0
メンタルケア科,SL_0009,全体,3,8,12:00,1,3,0.333,1,15,0.33,5.0
メンタルケア科,SL_0009,全体,4,1,08:30,1,3,0.333,1,18,0.33,6.0
メンタルケア科,SL_0009,全体,4,2,09:00,2,3,0.667,2,35,0.67,11.7
メンタルケア科,SL_0009,全体,4,3,09:30,2,3,0.667,2,41,0.67,13.7
メンタルケア科,SL_0009,全体,4,4,10:00,1,3,0.333,1,8,0.33,2.7
メンタルケア科,SL_0009,全体,4,5,10:30,2,3,0.667,3,67,1.0,22.3
メンタルケア科,SL_0009,全体,4,6,11:00,2,3,0.667,3,70,1.0,23.3
メンタルケア科,SL_0009,全体,4,7,11:30,2,3,0.667,2,45,0.67,15.0
メンタルケア科,SL_0009,全体,4,8,12:00,3,3,1.0,3,46,1.0,15.3
メンタルケア科,SL_0009,全体,4,9,12:30,2,3,0.667,2,17,0.67,5.7
メンタルケア科,SL_0009,再診,0,9,12:30,1,3,0.333,2,2,0.67,0.7
メンタルケア科,SL_0009,再診,0,10,13:00,1,3,0.333,1,4,0.33,1.3
メンタルケア科,SL_0009,再診,0,12,14:00,1,3,0.333,1,1,0.33,0.3
メンタルケア科,SL_0009,再診,0,13,14:30,1,3,0.333,2,35,0.67,11.7
メンタルケア科,SL_0009,再診,0,14,15:00,1,3,0.333,1,1,0.33,0.3
メンタルケア科,SL_0009,再診,0,15,15:30,1,3,0.333,2,29,0.67,9.7
メンタルケア科,SL_0009,再診,0,16,16:00,1,3,0.333,1,30,0.33,10.0
メンタルケア科,SL_0009,再診,0,17,16:30,1,3,0.333,1,30,0.33,10.0
メンタルケア科,SL_0009,再診,0,18,17:00,2,3,0.667,2,39,0.67,13.0
メンタルケア科,SL_0009,再診,0,19,17:30,2,3,0.667,2,32,0.67,10.7
メンタルケア科,SL_0009,再診,0,20,18:00,1,3,0.333,1,9,0.33,3.0
メンタルケア科,SL_0009,再診,1,8,12:00,1,3,0.333,1,9,0.33,3.0
メンタルケア科,SL_0009,再診,1,9,12:30,1,3,0.333,1,2,0.33,0.7
メンタルケア科,SL_0009,再診,1,10,13:00,1,3,0.333,1,17,0.33,5.7
メンタルケア科,SL_0009,再診,1,11,13:30,2,3,0.667,2,26,0.67,8.7
メンタルケア科,SL_0009,再診,1,12,14:00,1,3,0.333,1,8,0.33,2.7
メンタルケア科,SL_0009,再診,1,13,14:30,2,3,0.667,3,40,1.0,13.3
メンタルケア科,SL_0009,再診,1,14,15:00,1,3,0.333,1,6,0.33,2.0
メンタルケア科,SL_0009,再診,1,21,18:30,1,3,0.333,2,21,0.67,7.0
メンタルケア科,SL_0009,再診,2,2,09:00,2,4,0.5,2,46,0.5,11.5
メンタルケア科,SL_0009,再診,2,3,09:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0009,再診,2,7,11:30,1,4,0.25,1,17,0.25,4.2
メンタルケア科,SL_0009,再診,2,8,12:00,1,4,0.25,2,8,0.5,2.0
メンタルケア科,SL_0009,再診,2,9,12:30,1,4,0.25,1,2,0.25,0.5
メンタルケア科,SL_0009,再診,2,10,13:00,1,4,0.25,1,10,0.25,2.5
メンタルケア科,SL_0009,再診,2,12,14:00,1,4,0.25,2,18,0.5,4.5
メンタルケア科,SL_0009,再診,2,13,14:30,3,4,0.75,3,40,0.75,10.0
メンタルケア科,SL_0009,再診,2,14,15:00,3,4,0.75,5,54,1.25,13.5
メンタルケア科,SL_0009,再診,2,15,15:30,3,4,0.75,3,21,0.75,5.2
メンタルケア科,SL_0009,再診,2,16,16:00,1,4,0.25,2,16,0.5,4.0
メンタルケア科,SL_0009,再診,2,17,16:30,2,4,0.5,2,60,0.5,15.0
メンタルケア科,SL_0009,再診,2,18,17:00,2,4,0.5,3,36,0.75,9.0
メンタルケア科,SL_0009,再診,2,19,17:30,1,4,0.25,1,7,0.25,1.8
メンタルケア科,SL_0009,再診,3,2,09:00,1,3,0.333,2,16,0.67,5.3
メンタルケア科,SL_0009,再診,3,3,09:30,1,3,0.333,1,9,0.33,3.0
メンタルケア科,SL_0009,再診,3,6,11:00,1,3,0.333,1,8,0.33,2.7
メンタルケア科,SL_0009,再診,3,7,11:30,2,3,0.667,2,24,0.67,8.0
メンタルケア科,SL_0009,再診,3,8,12:00,1,3,0.333,1,15,0.33,5.0
メンタルケア科,SL_0009,再診,4,1,08:30,1,3,0.333,1,18,0.33,6.0
メンタルケア科,SL_0009,再診,4,2,09:00,2,3,0.667,2,35,0.67,11.7
メンタルケア科,SL_0009,再診,4,3,09:30,2,3,0.667,2,41,0.67,13.7
メンタルケア科,SL_0009,再診,4,4,10:00,1,3,0.333,1,8,0.33,2.7
メンタルケア科,SL_0009,再診,4,5,10:30,2,3,0.667,3,67,1.0,22.3
メンタルケア科,SL_0009,再診,4,6,11:00,2,3,0.667,3,70,1.0,23.3
メンタルケア科,SL_0009,再診,4,7,11:30,2,3,0.667,2,45,0.67,15.0
メンタルケア科,SL_0009,再診,4,8,12:00,3,3,1.0,3,46,1.0,15.3
メンタルケア科,SL_0009,再診,4,9,12:30,2,3,0.667,2,17,0.67,5.7
メンタルケア科,SL_0009,薬再診,0,9,12:30,1,3,0.333,2,2,0.67,0.7
メンタルケア科,SL_0009,薬再診,0,10,13:00,1,3,0.333,1,4,0.33,1.3
メンタルケア科,SL_0009,薬再診,1,9,12:30,1,3,0.333,1,2,0.33,0.7
メンタルケア科,SL_0009,薬再診,2,8,12:00,1,4,0.25,2,8,0.5,2.0
メンタルケア科,SL_0009,薬再診,2,14,15:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0009,薬再診,2,15,15:30,1,4,0.25,1,1,0.25,0.2
メンタルケア科,SL_0009,薬再診,3,7,11:30,1,3,0.333,1,2,0.33,0.7
メンタルケア科,SL_0043,全体,2,1,08:30,4,4,1.0,12,79,3.0,19.8
メンタルケア科,SL_0043,全体,2,2,09:00,4,4,1.0,15,104,3.75,26.0
メンタルケア科,SL_0043,全体,2,3,09:30,4,4,1.0,14,95,3.5,23.8
メンタルケア科,SL_0043,全体,2,4,10:00,4,4,1.0,12,116,3.0,29.0
メンタルケア科,SL_0043,全体,2,5,10:30,4,4,1.0,11,118,2.75,29.5
メンタルケア科,SL_0043,全体,2,6,11:00,4,4,1.0,15,90,3.75,22.5
メンタルケア科,SL_0043,全体,2,7,11:30,3,4,0.75,12,77,3.0,19.2
メンタルケア科,SL_0043,全体,2,8,12:00,3,4,0.75,6,70,1.5,17.5
メンタルケア科,SL_0043,全体,2,9,12:30,2,4,0.5,2,18,0.5,4.5
メンタルケア科,SL_0043,全体,2,10,13:00,3,4,0.75,7,52,1.75,13.0
メンタルケア科,SL_0043,全体,2,11,13:30,4,4,1.0,10,79,2.5,19.8
メンタルケア科,SL_0043,全体,2,12,14:00,4,4,1.0,12,105,3.0,26.2
メンタルケア科,SL_0043,全体,2,13,14:30,4,4,1.0,11,95,2.75,23.8
メンタルケア科,SL_0043,全体,2,14,15:00,2,4,0.5,4,29,1.0,7.2
メンタルケア科,SL_0043,全体,2,15,15:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0043,再診,2,1,08:30,4,4,1.0,12,79,3.0,19.8
メンタルケア科,SL_0043,再診,2,2,09:00,4,4,1.0,15,104,3.75,26.0
メンタルケア科,SL_0043,再診,2,3,09:30,4,4,1.0,14,95,3.5,23.8
メンタルケア科,SL_0043,再診,2,4,10:00,4,4,1.0,12,116,3.0,29.0
メンタルケア科,SL_0043,再診,2,5,10:30,4,4,1.0,11,118,2.75,29.5
メンタルケア科,SL_0043,再診,2,6,11:00,4,4,1.0,15,90,3.75,22.5
メンタルケア科,SL_0043,再診,2,7,11:30,3,4,0.75,12,77,3.0,19.2
メンタルケア科,SL_0043,再診,2,8,12:00,3,4,0.75,6,70,1.5,17.5
メンタルケア科,SL_0043,再診,2,9,12:30,2,4,0.5,2,18,0.5,4.5
メンタルケア科,SL_0043,再診,2,10,13:00,3,4,0.75,7,52,1.75,13.0
メンタルケア科,SL_0043,再診,2,11,13:30,4,4,1.0,10,79,2.5,19.8
メンタルケア科,SL_0043,再診,2,12,14:00,4,4,1.0,12,105,3.0,26.2
メンタルケア科,SL_0043,再診,2,13,14:30,4,4,1.0,11,95,2.75,23.8
メンタルケア科,SL_0043,再診,2,14,15:00,2,4,0.5,4,29,1.0,7.2
メンタルケア科,SL_0043,再診,2,15,15:30,1,4,0.25,1,14,0.25,3.5
メンタルケア科,SL_0043,薬再診,2,1,08:30,2,4,0.5,4,12,1.0,3.0
メンタルケア科,SL_0043,薬再診,2,2,09:00,3,4,0.75,4,15,1.0,3.8
メンタルケア科,SL_0043,薬再診,2,3,09:30,3,4,0.75,5,17,1.25,4.2
メンタルケア科,SL_0043,薬再診,2,4,10:00,1,4,0.25,2,6,0.5,1.5
メンタルケア科,SL_0043,薬再診,2,6,11:00,2,4,0.5,4,14,1.0,3.5
メンタルケア科,SL_0043,薬再診,2,7,11:30,1,4,0.25,2,8,0.5,2.0
メンタルケア科,SL_0043,薬再診,2,8,12:00,1,4,0.25,1,4,0.25,1.0
メンタルケア科,SL_0043,薬再診,2,12,14:00,1,4,0.25,1,5,0.25,1.2
メンタルケア科,SL_0043,薬再診,2,13,14:30,1,4,0.25,1,3,0.25,0.8
メンタルケア科,SL_0084,全体,1,4,10:00,1,3,0.333,1,6,0.33,2.0
メンタルケア科,SL_0084,全体,1,10,13:00,3,3,1.0,4,83,1.33,27.7
メンタルケア科,SL_0084,全体,1,11,13:30,3,3,1.0,5,78,1.67,26.0
メンタルケア科,SL_0084,全体,1,12,14:00,3,3,1.0,10,89,3.33,29.7
メンタルケア科,SL_0084,全体,1,13,14:30,3,3,1.0,6,88,2.0,29.3
メンタルケア科,SL_0084,全体,1,14,15:00,3,3,1.0,9,88,3.0,29.3
メンタルケア科,SL_0084,全体,1,15,15:30,3,3,1.0,6,88,2.0,29.3
メンタルケア科,SL_0084,全体,1,16,16:00,3,3,1.0,9,88,3.0,29.3
メンタルケア科,SL_0084,全体,1,17,16:30,3,3,1.0,5,77,1.67,25.7
メンタルケア科,SL_0084,全体,1,18,17:00,2,3,0.667,4,31,1.33,10.3
メンタルケア科,SL_0084,全体,1,19,17:30,1,3,0.333,2,23,0.67,7.7
メンタルケア科,SL_0084,再診,1,4,10:00,1,3,0.333,1,6,0.33,2.0
メンタルケア科,SL_0084,再診,1,10,13:00,3,3,1.0,4,83,1.33,27.7
メンタルケア科,SL_0084,再診,1,11,13:30,3,3,1.0,5,78,1.67,26.0
メンタルケア科,SL_0084,再診,1,12,14:00,3,3,1.0,10,89,3.33,29.7
メンタルケア科,SL_0084,再診,1,13,14:30,3,3,1.0,6,88,2.0,29.3
メンタルケア科,SL_0084,再診,1,14,15:00,3,3,1.0,9,88,3.0,29.3
メンタルケア科,SL_0084,再診,1,15,15:30,3,3,1.0,6,88,2.0,29.3
メンタルケア科,SL_0084,再診,1,16,16:00,3,3,1.0,9,88,3.0,29.3
メンタルケア科,SL_0084,再診,1,17,16:30,3,3,1.0,5,77,1.67,25.7
メンタルケア科,SL_0084,再診,1,18,17:00,2,3,0.667,4,31,1.33,10.3
メンタルケア科,SL_0084,再診,1,19,17:30,1,3,0.333,2,23,0.67,7.7
メンタルケア科,SL_0084,薬再診,1,12,14:00,1,3,0.333,1,4,0.33,1.3
メンタルケア科,SL_0255,全体,0,2,09:00,2,3,0.667,7,49,2.33,16.3
メンタルケア科,SL_0255,全体,0,3,09:30,2,3,0.667,4,30,1.33,10.0
メンタルケア科,SL_0255,全体,0,4,10:00,2,3,0.667,6,52,2.0,17.3
メンタルケア科,SL_0255,全体,0,5,10:30,2,3,0.667,7,44,2.33,14.7
メンタルケア科,SL_0255,全体,0,6,11:00,2,3,0.667,8,56,2.67,18.7
メンタルケア科,SL_0255,全体,0,7,11:30,2,3,0.667,4,33,1.33,11.0
メンタルケア科,SL_0255,全体,0,8,12:00,1,3,0.333,3,30,1.0,10.0
メンタルケア科,SL_0255,全体,0,9,12:30,1,3,0.333,1,22,0.33,7.3
メンタルケア科,SL_0255,再診,0,2,09:00,2,3,0.667,7,49,2.33,16.3
メンタルケア科,SL_0255,再診,0,3,09:30,2,3,0.667,4,30,1.33,10.0
メンタルケア科,SL_0255,再診,0,4,10:00,2,3,0.667,6,52,2.0,17.3
メンタルケア科,SL_0255,再診,0,5,10:30,2,3,0.667,7,44,2.33,14.7
メンタルケア科,SL_0255,再診,0,6,11:00,2,3,0.667,8,56,2.67,18.7
