診療科名,予約担当者匿名ID,予約名称,初再診区分,紹介状有無,月,件数
形成外科,DR_PS005,SL_0707,再診,紹介状無し,2026-01,55
形成外科,DR_PS006,SL_0288,再診,紹介状無し,2026-01,24
形成外科,DR_PS007,SL_0005,再診,紹介状無し,2026-01,6
形成外科,DR_PS008,SL_0009,再診,紹介状無し,2026-01,1
形成外科,DR_PS008,SL_0336,再診,紹介状無し,2026-01,8
形成外科,DR_PS009,SL_0009,再診,紹介状無し,2026-01,1
形成外科,DR_PS009,SL_0359,再診,紹介状無し,2026-01,6
形成外科,DR_PS011,SL_0513,再診,紹介状無し,2026-01,6
形成外科,DR_PS012,SL_0009,再診,紹介状無し,2026-01,5
形成外科,DR_PS012,SL_0515,再診,紹介状無し,2026-01,5
形成外科,DR_PS013,SL_0009,再診,紹介状無し,2026-01,17
形成外科,DR_PS013,SL_0701,再診,紹介状無し,2026-01,79
形成外科,DR_PS013,SL_0713,再診,紹介状無し,2026-01,5
形成外科,DR_PS013,SL_0714,初診,紹介状あり,2026-01,8
形成外科,DR_PS013,SL_0799,初診,紹介状あり,2026-01,3
形成外科,DR_PS014,SL_0687,再診,紹介状無し,2026-01,1
形成外科,DR_PS015,SL_0009,再診,紹介状無し,2026-01,25
形成外科,DR_PS015,SL_0709,再診,紹介状無し,2026-01,71
形成外科,DR_PS015,SL_0722,再診,紹介状無し,2026-01,1
形成外科,DR_PS015,SL_0722,初診,紹介状あり,2026-01,7
形成外科,DR_PS015,SL_0816,再診,紹介状無し,2026-01,3
形成外科,DR_PS016,SL_0009,再診,紹介状無し,2026-01,14
形成外科,DR_PS016,SL_0729,再診,紹介状無し,2026-01,41
形成外科,DR_PS016,SL_0729,初診,紹介状あり,2026-01,2
形成外科,DR_PS016,SL_0752,初診,紹介状あり,2026-01,6
形成外科,DR_PS016,SL_0781,再診,紹介状無し,2026-01,1
形成外科,DR_PS018,SL_0009,再診,紹介状無し,2026-01,1
循環器内科,DR_CV001,SL_0009,再診,紹介状無し,2026-01,12
循環器内科,DR_CV001,SL_0010,初診,紹介状あり,2026-01,23
循環器内科,DR_CV001,SL_0044,再診,紹介状あり,2026-01,1
循環器内科,DR_CV001,SL_0044,再診,紹介状無し,2026-01,137
循環器内科,DR_CV001,SL_0044,初診,紹介状あり,2026-01,3
循環器内科,DR_CV001,SL_0228,再診,紹介状無し,2026-01,5
循環器内科,DR_CV002,SL_0009,再診,紹介状無し,2026-01,131
循環器内科,DR_CV002,SL_0118,再診,紹介状あり,2026-01,5
循環器内科,DR_CV002,SL_0118,再診,紹介状無し,2026-01,27
循環器内科,DR_CV002,SL_0118,初診,紹介状あり,2026-01,18
循環器内科,DR_CV002,SL_0118,初診,紹介状無し,2026-01,3
循環器内科,DR_CV003,SL_0009,再診,紹介状無し,2026-01,3
循環器内科,DR_CV003,SL_0031,再診,紹介状無し,2026-01,101
循環器内科,DR_CV004,SL_0009,再診,紹介状無し,2026-01,2
循環器内科,DR_CV004,SL_0034,再診,紹介状無し,2026-01,84
循環器内科,DR_CV004,SL_0450,再診,紹介状無し,2026-01,8
循環器内科,DR_CV004,SL_0492,初診,紹介状あり,2026-01,13
循環器内科,DR_CV005,SL_0009,再診,紹介状無し,2026-01,4
循環器内科,DR_CV005,SL_0058,再診,紹介状あり,2026-01,1
循環器内科,DR_CV005,SL_0058,再診,紹介状無し,2026-01,21
循環器内科,DR_CV005,SL_0058,初診,紹介状あり,2026-01,5
循環器内科,DR_CV005,SL_0058,初診,紹介状無し,2026-01,23
循環器内科,DR_CV006,SL_0009,再診,紹介状無し,2026-01,2
循環器内科,DR_CV006,SL_0067,再診,紹介状無し,2026-01,122
循環器内科,DR_CV006,SL_0401,再診,紹介状無し,2026-01,1
循環器内科,DR_CV006,SL_0401,初診,紹介状あり,2026-01,7
循環器内科,DR_CV006,SL_0600,再診,紹介状無し,2026-01,8
循環器内科,DR_CV007,SL_0078,再診,紹介状無し,2026-01,59
循環器内科,DR_CV007,SL_0524,初診,紹介状あり,2026-01,12
循環器内科,DR_CV007,SL_0574,再診,紹介状無し,2026-01,4
循環器内科,DR_CV008,SL_0116,初診,紹介状あり,2026-01,9
循環器内科,DR_CV008,SL_0150,再診,紹介状無し,2026-01,188
循環器内科,DR_CV008,SL_0150,初診,紹介状あり,2026-01,4
循環器内科,DR_CV008,SL_0539,再診,紹介状無し,2026-01,3
循環器内科,DR_CV009,SL_0009,再診,紹介状無し,2026-01,3
循環器内科,DR_CV009,SL_0153,再診,紹介状無し,2026-01,91
循環器内科,DR_CV009,SL_0153,初診,紹介状無し,2026-01,1
循環器内科,DR_CV009,SL_0183,再診,紹介状無し,2026-01,1
循環器内科,DR_CV009,SL_0183,初診,紹介状あり,2026-01,7
循環器内科,DR_CV009,SL_0277,再診,紹介状無し,2026-01,7
循環器内科,DR_CV010,SL_0009,再診,紹介状無し,2026-01,4
循環器内科,DR_CV010,SL_0193,再診,紹介状無し,2026-01,149
循環器内科,DR_CV010,SL_0381,再診,紹介状無し,2026-01,7
循環器内科,DR_CV010,SL_0485,初診,紹介状あり,2026-01,7
循環器内科,DR_CV011,SL_0196,再診,紹介状無し,2026-01,97
循環器内科,DR_CV011,SL_0622,再診,紹介状無し,2026-01,3
循環器内科,DR_CV011,SL_0626,再診,紹介状無し,2026-01,2
循環器内科,DR_CV012,SL_0325,再診,紹介状無し,2026-01,4
循環器内科,DR_CV013,SL_0458,初診,紹介状あり,2026-01,1
循環器内科,DR_CV014,SL_0005,再診,紹介状無し,2026-01,12
循環器内科,DR_CV016,SL_0009,再診,紹介状無し,2026-01,1
循環器内科,DR_CV016,SL_0616,再診,紹介状無し,2026-01,56
循環器内科,DR_CV017,SL_0688,再診,紹介状無し,2026-01,2
循環器内科,DR_CV018,SL_0009,再診,紹介状無し,2026-01,2
心理検査,DR_XX037,SL_0855,再診,紹介状無し,2026-01,1
心臓血管外科,DR_CS002,SL_0009,再診,紹介状無し,2026-01,3
心臓血管外科,DR_CS002,SL_0168,再診,紹介状無し,2026-01,44
心臓血管外科,DR_CS002,SL_0379,再診,紹介状無し,2026-01,2
心臓血管外科,DR_CS002,SL_0883,初診,紹介状あり,2026-01,1
心臓血管外科,DR_CS003,SL_0009,再診,紹介状無し,2026-01,7
心臓血管外科,DR_CS003,SL_0567,再診,紹介状無し,2026-01,2
心臓血管外科,DR_CS004,SL_0429,再診,紹介状無し,2026-01,9
心臓血管外科,DR_CS005,SL_0581,再診,紹介状無し,2026-01,1
心臓血管外科,DR_CS006,SL_0009,再診,紹介状無し,2026-01,5
心臓血管外科,DR_CS006,SL_0726,再診,紹介状無し,2026-01,122
心臓血管外科,DR_CS006,SL_0726,初診,紹介状無し,2026-01,2
心臓血管外科,DR_CS006,SL_0759,初診,紹介状あり,2026-01,2
心臓血管外科,DR_CS006,SL_0776,再診,紹介状無し,2026-01,2
心臓血管外科,DR_CS007,SL_0005,再診,紹介状無し,2026-01,2
心臓血管外科,DR_CS008,SL_0009,再診,紹介状無し,2026-01,1
心臓血管外科,DR_PD012,SL_0475,再診,紹介状無し,2026-01,1
感染症,DR_XX018,SL_0009,再診,紹介状無し,2026-01,17
感染症,DR_XX018,SL_0350,再診,紹介状無し,2026-01,8
放射線治療科,DR_RT001,SL_0009,再診,紹介状無し,2026-01,4
放射線治療科,DR_RT001,SL_0023,再診,紹介状無し,2026-01,16
放射線治療科,DR_RT002,SL_0009,再診,紹介状無し,2026-01,50
放射線治療科,DR_RT002,SL_0134,再診,紹介状無し,2026-01,403
放射線治療科,DR_RT002,SL_0134,初診,紹介状あり,2026-01,1
放射線治療科,DR_RT002,SL_0318,初診,紹介状あり,2026-01,6
放射線治療科,DR_RT003,SL_0009,再診,紹介状無し,2026-01,5
放射線治療科,DR_RT003,SL_0050,再診,紹介状無し,2026-01,28
放射線治療科,DR_RT004,SL_0009,再診,紹介状無し,2026-01,74
放射線治療科,DR_RT004,SL_0108,再診,紹介状無し,2026-01,109
放射線治療科,DR_RT005,SL_0009,再診,紹介状無し,2026-01,2
放射線治療科,DR_RT005,SL_0209,再診,紹介状無し,2026-01,53
放射線治療科,DR_RT006,SL_0009,再診,紹介状無し,2026-01,6
放射線治療科,DR_RT006,SL_0251,再診,紹介状無し,2026-01,30
放射線治療科,DR_RT007,SL_0393,初診,紹介状あり,2026-01,1
放射線治療科,DR_RT008,SL_0005,再診,紹介状無し,2026-01,9
放射線治療科,DR_RT009,SL_0009,再診,紹介状無し,2026-01,7
放射線治療科,DR_RT009,SL_0824,再診,紹介状無し,2026-01,7
放射線治療科,DR_RT010,SL_0009,再診,紹介状無し,2026-01,1
放射線治療科,DR_RT010,SL_0560,再診,紹介状無し,2026-01,19
放射線治療科,DR_U002,SL_0009,再診,紹介状無し,2026-01,16
放射線診断科,DR_XX028,SL_0859,再診,紹介状無し,2026-01,1
救急科,DR_ER001,SL_0009,再診,紹介状無し,2026-01,8
救急科,DR_ER001,SL_0072,再診,紹介状あり,2026-01,6
救急科,DR_ER001,SL_0072,再診,紹介状無し,2026-01,125
救急科,DR_ER001,SL_0072,初診,紹介状あり,2026-01,10
救急科,DR_ER001,SL_0072,初診,紹介状無し,2026-01,280
救急科,DR_ER002,SL_0009,再診,紹介状無し,2026-01,3
救急科,DR_ER002,SL_0395,再診,紹介状無し,2026-01,14
整形外科,DR_OR001,SL_0001,再診,紹介状無し,2026-01,44
整形外科,DR_OR001,SL_0009,再診,紹介状無し,2026-01,4
整形外科,DR_OR001,SL_0349,再診,紹介状無し,2026-01,12
整形外科,DR_OR001,SL_0349,初診,紹介状あり,2026-01,8
整形外科,DR_OR002,SL_0005,再診,紹介状無し,2026-01,4
整形外科,DR_OR003,SL_0009,再診,紹介状無し,2026-01,1
整形外科,DR_OR003,SL_0038,再診,紹介状あり,2026-01,1
整形外科,DR_OR003,SL_0038,再診,紹介状無し,2026-01,194
整形外科,DR_OR003,SL_0038,初診,紹介状あり,2026-01,1
整形外科,DR_OR003,SL_0038,初診,紹介状無し,2026-01,1
整形外科,DR_OR003,SL_0053,再診,紹介状無し,2026-01,7
整形外科,DR_OR003,SL_0053,初診,紹介状あり,2026-01,36
整形外科,DR_OR003,SL_0053,初診,紹介状無し,2026-01,1
整形外科,DR_OR003,SL_0440,再診,紹介状無し,2026-01,22
整形外科,DR_OR003,SL_0533,再診,紹介状無し,2026-01,2
整形外科,DR_OR003,SL_0579,再診,紹介状無し,2026-01,3
整形外科,DR_OR004,SL_0009,再診,紹介状無し,2026-01,1
整形外科,DR_OR004,SL_0069,再診,紹介状無し,2026-01,63
整形外科,DR_OR004,SL_0110,再診,紹介状無し,2026-01,3
整形外科,DR_OR004,SL_0110,初診,紹介状あり,2026-01,4
整形外科,DR_OR004,SL_0304,再診,紹介状無し,2026-01,1
整形外科,DR_OR004,SL_0431,初診,紹介状あり,2026-01,2
整形外科,DR_OR005,SL_0009,再診,紹介状無し,2026-01,70
整形外科,DR_OR005,SL_0334,再診,紹介状無し,2026-01,13
整形外科,DR_OR005,SL_0334,初診,紹介状あり,2026-01,17
整形外科,DR_OR005,SL_0334,初診,紹介状無し,2026-01,4
整形外科,DR_OR006,SL_0009,再診,紹介状無し,2026-01,6
整形外科,DR_OR006,SL_0081,再診,紹介状無し,2026-01,59
整形外科,DR_OR006,SL_0243,再診,紹介状無し,2026-01,2
整形外科,DR_OR006,SL_0243,初診,紹介状あり,2026-01,8
整形外科,DR_OR006,SL_0435,再診,紹介状無し,2026-01,5
整形外科,DR_OR007,SL_0009,再診,紹介状無し,2026-01,2
整形外科,DR_OR007,SL_0129,再診,紹介状無し,2026-01,6
整形外科,DR_OR007,SL_0129,初診,紹介状あり,2026-01,12
整形外科,DR_OR007,SL_0261,再診,紹介状無し,2026-01,74
整形外科,DR_OR007,SL_0473,再診,紹介状無し,2026-01,5
整形外科,DR_OR008,SL_0009,再診,紹介状無し,2026-01,3
整形外科,DR_OR008,SL_0147,再診,紹介状無し,2026-01,32
整形外科,DR_OR008,SL_0147,初診,紹介状無し,2026-01,1
整形外科,DR_OR008,SL_0408,再診,紹介状無し,2026-01,3
整形外科,DR_OR008,SL_0589,再診,紹介状無し,2026-01,2
整形外科,DR_OR008,SL_0589,初診,紹介状あり,2026-01,4
整形外科,DR_OR009,SL_0009,再診,紹介状無し,2026-01,26
整形外科,DR_OR009,SL_0165,再診,紹介状無し,2026-01,45
整形外科,DR_OR010,SL_0198,再診,紹介状無し,2026-01,16
整形外科,DR_OR010,SL_0283,初診,紹介状あり,2026-01,2
整形外科,DR_OR010,SL_0390,再診,紹介状無し,2026-01,1
整形外科,DR_OR011,SL_0206,再診,紹介状無し,2026-01,18
整形外科,DR_OR012,SL_0009,再診,紹介状無し,2026-01,13
整形外科,DR_OR012,SL_0227,再診,紹介状無し,2026-01,191
整形外科,DR_OR014,SL_0009,再診,紹介状無し,2026-01,7
整形外科,DR_OR014,SL_0240,再診,紹介状無し,2026-01,31
整形外科,DR_OR014,SL_0240,初診,紹介状あり,2026-01,10
整形外科,DR_OR014,SL_0608,再診,紹介状無し,2026-01,22
整形外科,DR_OR014,SL_0630,再診,紹介状無し,2026-01,8
整形外科,DR_OR014,SL_0665,再診,紹介状無し,2026-01,2
整形外科,DR_OR015,SL_0246,再診,紹介状無し,2026-01,40
整形外科,DR_OR015,SL_0256,再診,紹介状無し,2026-01,5
整形外科,DR_OR015,SL_0256,初診,紹介状あり,2026-01,11
整形外科,DR_OR015,SL_0587,再診,紹介状無し,2026-01,2
整形外科,DR_OR017,SL_0253,再診,紹介状無し,2026-01,1
整形外科,DR_OR020,SL_0278,再診,紹介状無し,2026-01,4
整形外科,DR_OR020,SL_0278,初診,紹介状あり,2026-01,11
整形外科,DR_OR020,SL_0278,初診,紹介状無し,2026-01,1
整形外科,DR_OR020,SL_0279,再診,紹介状無し,2026-01,73
整形外科,DR_OR020,SL_0576,再診,紹介状無し,2026-01,3
整形外科,DR_OR021,SL_0281,再診,紹介状無し,2026-01,7
整形外科,DR_OR022,SL_0421,再診,紹介状無し,2026-01,64
整形外科,DR_OR022,SL_0421,初診,紹介状あり,2026-01,17
整形外科,DR_OR022,SL_0522,再診,紹介状無し,2026-01,2
整形外科,DR_OR024,SL_0009,再診,紹介状無し,2026-01,1
整形外科,DR_OR024,SL_0306,再診,紹介状あり,2026-01,1
整形外科,DR_OR024,SL_0306,再診,紹介状無し,2026-01,13
整形外科,DR_OR024,SL_0306,初診,紹介状あり,2026-01,3
整形外科,DR_OR024,SL_0306,初診,紹介状無し,2026-01,6
整形外科,DR_OR025,SL_0386,再診,紹介状無し,2026-01,23
整形外科,DR_OR025,SL_0807,再診,紹介状無し,2026-01,2
整形外科,DR_OR026,SL_0483,再診,紹介状無し,2026-01,9
整形外科,DR_OR028,SL_0009,再診,紹介状無し,2026-01,3
整形外科,DR_OR028,SL_0565,再診,紹介状無し,2026-01,10
整形外科,DR_OR028,SL_0565,初診,紹介状あり,2026-01,6
整形外科,DR_OR029,SL_0009,再診,紹介状無し,2026-01,1
整形外科,DR_OR029,SL_0635,再診,紹介状無し,2026-01,64
整形外科,DR_OR029,SL_0635,初診,紹介状無し,2026-01,2
整形外科,DR_OR029,SL_0708,初診,紹介状あり,2026-01,2
整形外科,DR_OR029,SL_0772,再診,紹介状無し,2026-01,3
整形外科,DR_OR031,SL_0009,再診,紹介状無し,2026-01,1
整形外科,DR_OR031,SL_0711,再診,紹介状無し,2026-01,6
整形外科,DR_OR031,SL_0711,初診,紹介状あり,2026-01,7
整形外科,DR_OR031,SL_0731,再診,紹介状無し,2026-01,31
整形外科,DR_OR031,SL_0731,初診,紹介状あり,2026-01,1
整形外科,DR_OR031,SL_0787,再診,紹介状無し,2026-01,2
整形外科,DR_OR032,SL_0009,再診,紹介状無し,2026-01,13
整形外科,DR_OR032,SL_0723,再診,紹介状無し,2026-01,67
整形外科,DR_OR032,SL_0737,再診,紹介状無し,2026-01,1
整形外科,DR_OR032,SL_0737,初診,紹介状あり,2026-01,10
整形外科,DR_OR032,SL_0738,再診,紹介状無し,2026-01,3
整形外科,DR_OR032,SL_0738,初診,紹介状あり,2026-01,8
整形外科,DR_OR032,SL_0818,再診,紹介状無し,2026-01,5
整形外科,DR_OR033,SL_0009,再診,紹介状無し,2026-01,4
整形外科,DR_OR033,SL_0725,再診,紹介状無し,2026-01,51
整形外科,DR_OR033,SL_0725,初診,紹介状あり,2026-01,1
整形外科,DR_OR033,SL_0782,再診,紹介状無し,2026-01,4
整形外科,DR_OR033,SL_0793,再診,紹介状無し,2026-01,5
整形外科,DR_OR033,SL_0793,初診,紹介状あり,2026-01,15
整形外科,DR_OR034,SL_0728,再診,紹介状無し,2026-01,3
整形外科,DR_OR034,SL_0735,再診,紹介状無し,2026-01,42
整形外科,DR_OR034,SL_0806,再診,紹介状無し,2026-01,1
整形外科,DR_OR034,SL_0806,初診,紹介状あり,2026-01,11
整形外科,,SL_0544,再診,紹介状あり,2026-01,1
整形外科,,SL_0544,再診,紹介状無し,2026-01,4
整形外科,,SL_0544,初診,紹介状あり,2026-01,1
歯科口腔外科,DR_OS001,SL_0009,再診,紹介状無し,2026-01,2
歯科口腔外科,DR_OS001,SL_0057,再診,紹介状無し,2026-01,13
歯科口腔外科,DR_OS001,SL_0301,初診,紹介状あり,2026-01,6
歯科口腔外科,DR_OS001,SL_0398,初診,紹介状あり,2026-01,3
歯科口腔外科,DR_OS002,SL_0009,再診,紹介状無し,2026-01,29
歯科口腔外科,DR_OS002,SL_0009,初診,紹介状あり,2026-01,2
歯科口腔外科,DR_OS002,SL_0009,初診,紹介状無し,2026-01,3
歯科口腔外科,DR_OS002,SL_0060,再診,紹介状無し,2026-01,117
歯科口腔外科,DR_OS002,SL_0309,初診,紹介状あり,2026-01,14
歯科口腔外科,DR_OS002,SL_0310,初診,紹介状あり,2026-01,6
歯科口腔外科,DR_OS003,SL_0009,再診,紹介状無し,2026-01,13
歯科口腔外科,DR_OS003,SL_0079,再診,紹介状無し,2026-01,5
歯科口腔外科,DR_OS003,SL_0080,再診,紹介状無し,2026-01,64
歯科口腔外科,DR_OS003,SL_0191,初診,紹介状あり,2026-01,10
歯科口腔外科,DR_OS003,SL_0546,再診,紹介状無し,2026-01,3
歯科口腔外科,DR_OS003,SL_0546,初診,紹介状あり,2026-01,7
歯科口腔外科,DR_OS004,SL_0009,再診,紹介状あり,2026-01,1
歯科口腔外科,DR_OS004,SL_0009,再診,紹介状無し,2026-01,26
歯科口腔外科,DR_OS004,SL_0009,初診,紹介状あり,2026-01,1
歯科口腔外科,DR_OS004,SL_0009,初診,紹介状無し,2026-01,7
歯科口腔外科,DR_OS004,SL_0123,再診,紹介状無し,2026-01,123
歯科口腔外科,DR_OS004,SL_0427,初診,紹介状あり,2026-01,17
歯科口腔外科,DR_OS004,SL_0427,初診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS004,SL_0592,初診,紹介状あり,2026-01,8
歯科口腔外科,DR_OS005,SL_0009,再診,紹介状無し,2026-01,20
歯科口腔外科,DR_OS005,SL_0009,初診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS005,SL_0133,再診,紹介状無し,2026-01,25
歯科口腔外科,DR_OS005,SL_0133,初診,紹介状無し,2026-01,9
歯科口腔外科,DR_OS007,SL_0009,再診,紹介状無し,2026-01,9
歯科口腔外科,DR_OS007,SL_0141,再診,紹介状無し,2026-01,36
歯科口腔外科,DR_OS009,SL_0009,再診,紹介状無し,2026-01,5
歯科口腔外科,DR_OS009,SL_0269,初診,紹介状あり,2026-01,20
歯科口腔外科,DR_OS009,SL_0478,再診,紹介状無し,2026-01,36
歯科口腔外科,DR_OS009,SL_0531,初診,紹介状あり,2026-01,6
歯科口腔外科,DR_OS010,SL_0009,再診,紹介状無し,2026-01,10
歯科口腔外科,DR_OS010,SL_0413,初診,紹介状あり,2026-01,1
歯科口腔外科,DR_OS011,SL_0009,再診,紹介状無し,2026-01,3
歯科口腔外科,DR_OS011,SL_0322,再診,紹介状無し,2026-01,18
歯科口腔外科,DR_OS011,SL_0322,初診,紹介状無し,2026-01,36
歯科口腔外科,DR_OS012,SL_0005,再診,紹介状無し,2026-01,9
歯科口腔外科,DR_OS014,SL_0009,再診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS014,SL_0372,再診,紹介状無し,2026-01,13
歯科口腔外科,DR_OS015,SL_0009,再診,紹介状無し,2026-01,11
歯科口腔外科,DR_OS016,SL_0009,再診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS016,SL_0417,再診,紹介状無し,2026-01,9
歯科口腔外科,DR_OS016,SL_0417,初診,紹介状無し,2026-01,5
歯科口腔外科,DR_OS017,SL_0009,再診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS017,SL_0505,再診,紹介状無し,2026-01,7
歯科口腔外科,DR_OS018,SL_0009,再診,紹介状無し,2026-01,2
歯科口腔外科,DR_OS018,SL_0802,再診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS019,SL_0643,再診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS019,SL_0643,初診,紹介状あり,2026-01,1
歯科口腔外科,DR_OS019,SL_0643,初診,紹介状無し,2026-01,1
歯科口腔外科,DR_OS020,SL_0009,再診,紹介状無し,2026-01,9
歯科口腔外科,DR_OS020,SL_0009,初診,紹介状あり,2026-01,2
歯科口腔外科,DR_OS020,SL_0703,再診,紹介状無し,2026-01,118
歯科口腔外科,DR_OS020,SL_0774,初診,紹介状あり,2026-01,11
歯科口腔外科,DR_OS020,SL_0801,初診,紹介状あり,2026-01,6
歯科口腔外科,DR_OS020,SL_0814,再診,紹介状無し,2026-01,3
歯科口腔外科,DR_OS021,SL_0009,再診,紹介状無し,2026-01,6
歯科口腔外科,DR_OS021,SL_0009,初診,紹介状無し,2026-01,7
歯科口腔外科,DR_OS021,SL_0732,再診,紹介状無し,2026-01,63
歯科口腔外科,DR_OS021,SL_0745,初診,紹介状あり,2026-01,15
歯科口腔外科,DR_OS021,SL_0746,初診,紹介状あり,2026-01,8
泌尿器科,DR_U001,SL_0006,再診,紹介状無し,2026-01,421
泌尿器科,DR_U001,SL_0006,初診,紹介状あり,2026-01,1
泌尿器科,DR_U001,SL_0006,初診,紹介状無し,2026-01,2
泌尿器科,DR_U001,SL_0009,再診,紹介状無し,2026-01,25
泌尿器科,DR_U001,SL_0051,再診,紹介状無し,2026-01,7
泌尿器科,DR_U001,SL_0052,初診,紹介状あり,2026-01,17
泌尿器科,DR_U001,SL_0585,初診,紹介状あり,2026-01,3
泌尿器科,DR_U002,SL_0009,再診,紹介状無し,2026-01,276
泌尿器科,DR_U003,SL_0009,再診,紹介状無し,2026-01,26
泌尿器科,DR_U003,SL_0019,再診,紹介状無し,2026-01,394
泌尿器科,DR_U003,SL_0274,初診,紹介状あり,2026-01,12
泌尿器科,DR_U003,SL_0661,初診,紹介状あり,2026-01,3
泌尿器科,DR_U003,SL_0661,初診,紹介状無し,2026-01,1
泌尿器科,DR_U004,SL_0005,再診,紹介状無し,2026-01,63
泌尿器科,DR_U005,SL_0009,再診,紹介状無し,2026-01,247
泌尿器科,DR_U006,SL_0009,再診,紹介状無し,2026-01,4
泌尿器科,DR_U006,SL_0037,再診,紹介状無し,2026-01,226
泌尿器科,DR_U006,SL_0493,再診,紹介状無し,2026-01,6
泌尿器科,DR_U006,SL_0632,初診,紹介状あり,2026-01,5
泌尿器科,DR_U006,SL_0769,初診,紹介状あり,2026-01,2
泌尿器科,DR_U008,SL_0009,再診,紹介状無し,2026-01,46
泌尿器科,DR_U008,SL_0112,再診,紹介状無し,2026-01,351
泌尿器科,DR_U008,SL_0112,初診,紹介状あり,2026-01,1
泌尿器科,DR_U008,SL_0112,初診,紹介状無し,2026-01,2
泌尿器科,DR_U008,SL_0130,再診,紹介状無し,2026-01,7
泌尿器科,DR_U008,SL_0130,初診,紹介状あり,2026-01,1
泌尿器科,DR_U008,SL_0244,再診,紹介状無し,2026-01,25
泌尿器科,DR_U008,SL_0308,再診,紹介状無し,2026-01,2
泌尿器科,DR_U008,SL_0569,初診,紹介状あり,2026-01,3
泌尿器科,DR_U009,SL_0121,再診,紹介状無し,2026-01,14
泌尿器科,DR_U010,SL_0009,再診,紹介状無し,2026-01,5
泌尿器科,DR_U010,SL_0128,再診,紹介状あり,2026-01,1
泌尿器科,DR_U010,SL_0128,再診,紹介状無し,2026-01,382
泌尿器科,DR_U010,SL_0128,初診,紹介状あり,2026-01,1
泌尿器科,DR_U010,SL_0436,初診,紹介状あり,2026-01,4
泌尿器科,DR_U010,SL_0438,初診,紹介状あり,2026-01,12
泌尿器科,DR_U010,SL_0645,再診,紹介状無し,2026-01,3
泌尿器科,DR_U011,SL_0009,再診,紹介状無し,2026-01,60
泌尿器科,DR_U012,SL_0009,再診,紹介状無し,2026-01,8
泌尿器科,DR_U012,SL_0132,再診,紹介状無し,2026-01,181
泌尿器科,DR_U012,SL_0132,初診,紹介状あり,2026-01,3
泌尿器科,DR_U012,SL_0132,初診,紹介状無し,2026-01,1
泌尿器科,DR_U012,SL_0273,再診,紹介状無し,2026-01,2
泌尿器科,DR_U012,SL_0474,再診,紹介状無し,2026-01,4
泌尿器科,DR_U012,SL_0474,初診,紹介状あり,2026-01,1
泌尿器科,DR_U013,SL_0009,再診,紹介状無し,2026-01,2
泌尿器科,DR_U013,SL_0137,再診,紹介状無し,2026-01,63
泌尿器科,DR_U014,SL_0186,再診,紹介状無し,2026-01,26
泌尿器科,DR_U015,SL_0009,再診,紹介状無し,2026-01,9
泌尿器科,DR_U015,SL_0190,再診,紹介状あり,2026-01,1
泌尿器科,DR_U015,SL_0190,再診,紹介状無し,2026-01,43
泌尿器科,DR_U015,SL_0190,初診,紹介状あり,2026-01,5
泌尿器科,DR_U016,SL_0195,再診,紹介状無し,2026-01,13
泌尿器科,DR_U016,SL_0195,初診,紹介状あり,2026-01,1
泌尿器科,DR_U017,SL_0220,再診,紹介状無し,2026-01,20
泌尿器科,DR_U018,SL_0009,再診,紹介状無し,2026-01,112
泌尿器科,DR_U018,SL_0377,再診,紹介状無し,2026-01,5
泌尿器科,DR_U018,SL_0377,初診,紹介状あり,2026-01,1
泌尿器科,DR_U018,SL_0377,初診,紹介状無し,2026-01,2
泌尿器科,DR_U020,SL_0009,再診,紹介状無し,2026-01,2
泌尿器科,DR_U021,SL_0009,再診,紹介状無し,2026-01,1
泌尿器科,DR_U021,SL_0284,再診,紹介状あり,2026-01,1
泌尿器科,DR_U021,SL_0284,再診,紹介状無し,2026-01,6
泌尿器科,DR_U021,SL_0284,初診,紹介状無し,2026-01,3
泌尿器科,DR_U022,SL_0009,再診,紹介状無し,2026-01,13
泌尿器科,DR_U023,SL_0415,再診,紹介状無し,2026-01,9
泌尿器科,DR_U024,SL_0009,再診,紹介状無し,2026-01,1
泌尿器科,DR_U024,SL_0420,再診,紹介状無し,2026-01,23
泌尿器科,DR_U024,SL_0420,初診,紹介状あり,2026-01,1
泌尿器科,DR_U024,SL_0420,初診,紹介状無し,2026-01,2
泌尿器科,DR_U026,SL_0558,初診,紹介状あり,2026-01,4
泌尿器科,DR_U027,SL_0704,再診,紹介状無し,2026-01,64
泌尿器科,DR_U027,SL_0704,初診,紹介状あり,2026-01,1
泌尿器科,DR_U027,SL_0704,初診,紹介状無し,2026-01,2
泌尿器科,DR_U028,SL_0009,再診,紹介状無し,2026-01,2
泌尿器科,DR_U028,SL_0719,再診,紹介状無し,2026-01,97
泌尿器科,DR_U028,SL_0719,初診,紹介状あり,2026-01,3
泌尿器科,DR_U028,SL_0719,初診,紹介状無し,2026-01,3
泌尿器科,DR_U029,SL_0009,再診,紹介状無し,2026-01,1
泌尿器科,DR_U029,SL_0720,再診,紹介状あり,2026-01,1
